ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd_pledged
1154137928,Art Cubed,Apparel,Fashion,EUR,2016-06-24 11:59:42,1000,2016-05-25 11:59:42,144,failed,6,ES,161.42212944
741334739,Chained Society,Audio,Journalism,USD,2016-07-13 17:17:40,3500,2016-06-13 17:17:40,30,live,1,US,30
681652338,"Bring 1500: an interactive artwork, to Loveland, CO",Public Art,Art,USD,2012-06-15 05:59:00,1067,2012-05-17 02:43:01,1067,successful,24,US,1067
2026697614,Metro County PD,Film & Video,Film & Video,USD,2012-12-08 05:30:00,250000,2012-11-06 01:36:40,15,failed,1,US,15
177030677,Cultivar's RainCloud: Control your water. Intelligently.,Product Design,Design,USD,2013-10-01 07:59:00,25000,2013-08-20 16:44:15,25051,successful,130,US,25051
1797423472,"Passie voor mens, hout en design!",Product Design,Design,EUR,2014-11-08 21:15:19,7800,2014-09-29 21:15:19,2820,failed,18,NL,3576.746577
251945465,HopeLink: Collect. Analyze. Share.,Software,Technology,USD,2013-09-29 21:09:40,78300,2013-09-03 21:09:40,3993,failed,23,US,3993
896109390,The Nightingale and The Scorpion,Animation,Film & Video,USD,2010-08-15 14:00:00,10000,2010-06-17 01:12:25,540,failed,9,US,540
1917378779,UK American Football -  University Finals Live!!,Webseries,Film & Video,GBP,2014-03-29 00:59:00,1000,2014-03-07 19:32:04,1481,successful,41,GB,2475.3509531
721151147,"MiGuardian: iPhone,iPad-Mini & iPad Protective Hard Case !",Product Design,Design,USD,2013-07-21 14:52:47,78000,2013-06-21 14:52:47,3983,failed,48,US,3983
1406829960,It's In the Bag,Crafts,Crafts,GBP,2015-05-07 10:47:18,700,2015-04-07 10:47:18,745,successful,14,GB,1111.1956312
998371990,Zilm: a game of reflex,Video Games,Games,USD,2013-01-04 00:21:53,1000,2012-12-05 00:21:53,26,failed,2,US,26
224217483,Hip-Hop Comic comedy,Hip-Hop,Music,USD,2015-05-09 05:29:00,6200,2015-04-09 06:30:35,1,failed,1,US,1
1769982719,Bubble - The Future of Storytelling (Canceled),Apps,Technology,CAD,2016-07-01 17:32:13,5000,2016-06-01 17:32:13,11,canceled,3,CA,8.43888331
1462740904,Hexapod Dice,Tabletop Games,Games,CAD,2014-10-21 16:06:08,4500,2014-09-26 16:06:08,2247.91,failed,46,CA,2029.3545899445
1998891616,Shotgun Legend,Video Games,Games,USD,2016-04-12 18:22:10,2000,2016-03-13 17:22:10,3,failed,3,US,3
1555142967,Jodi Beck Debut EP Never Gonna Be Easy with Doug Silver,Music,Music,USD,2013-03-18 05:00:00,3000,2013-02-22 06:57:29,4590,successful,45,US,4590
235960963,Fleye Cam - the everyman's action drone,Product Design,Design,EUR,2016-04-24 17:55:48,15000,2016-03-25 16:55:48,714,failed,32,NL,797.6575236
1722134411,Chained Creativity,Jewelry,Fashion,CAD,2015-01-31 19:23:07,1500,2015-01-01 19:23:07,2780,successful,45,CA,2395.3230878
1267163573,mystic crafts,Crafts,Crafts,USD,2016-03-20 20:40:49,500,2016-02-19 21:40:49,20,failed,2,US,20
1916228815,ChainedWolf Chain Maille and Scaled Gauntlets,Crafts,Crafts,USD,2015-12-30 07:39:27,550,2015-11-30 07:39:27,141,failed,9,US,141
2123395399,Executive Produce my new album The Back Porch Sessions Vol.1,Music,Music,USD,2014-04-27 15:43:27,16000,2014-03-18 14:43:27,16344.86,successful,141,US,16344.86
788770071,Flying Paper,Documentary,Film & Video,USD,2012-06-06 05:59:00,25000,2012-04-24 07:39:33,28956.26,successful,286,US,28956.26
152807715,David Lareau's Debut EP | Hugs From Distant Neighbors,Rock,Music,USD,2011-11-18 04:04:25,2000,2011-10-04 04:04:25,2210,successful,36,US,2210
279324461,The House of Bernarda Alba,Theater,Theater,USD,2013-02-25 03:00:00,2000,2013-01-30 18:15:30,2010,successful,37,US,2010
1888864766,#mylocalshop,Design,Design,USD,2016-06-18 08:59:00,1000,2016-06-04 03:07:50,1032,successful,22,US,1032
219536442,The Naked Side of Grace,Theater,Theater,USD,2012-02-03 00:15:14,2000,2011-12-20 00:15:14,2010,successful,37,US,2010
423925237,Nuclear - a short film about family,Shorts,Film & Video,USD,2013-08-12 19:41:25,1500,2013-07-23 19:41:25,1945.99,successful,48,US,1945.99
50625402,Exploring Torontos Beer Scene As A Broke College Student,Drinks,Food,CAD,2015-04-10 00:39:48,100,2015-03-10 23:39:48,5,failed,1,CA,3.9628067
1192364538,Historic Traveling Blacksmith Forge,Woodworking,Crafts,USD,2015-03-27 04:45:11,7500,2015-02-25 05:45:11,1232,failed,20,US,1232
876246507,Bring Tucki Bailey Back to the Bayou for YSKP,Theater,Theater,USD,2013-03-22 13:19:26,3250,2013-02-20 14:19:26,3515,successful,70,US,3515
1806653877,Canadian Dragon Lore: Ice Dragon Egg,Sculpture,Art,CAD,2015-06-17 20:01:57,4500,2015-05-18 20:01:57,30,failed,1,CA,24.9701814
88930404,Living Comfort: The First Collection,Apparel,Fashion,USD,2015-06-28 06:02:48,15000,2015-05-29 06:02:48,0,failed,0,US,0
198928903,UNDERSIZE ME,Documentary,Film & Video,USD,2015-01-09 18:36:58,20000,2014-12-10 18:36:58,20,failed,1,US,20
1976142342,Manfred Melcher's New Album FLOATING,Music,Music,USD,2014-10-20 00:00:00,10000,2014-09-19 15:22:49,4056,failed,25,US,4056
6189965,Produce on the hills of Italy fragrant and tasty truffles,Food,Food,EUR,2015-11-17 13:31:40,200000,2015-09-18 13:31:40,320,failed,1,IT,361.8767392
1883367365,"MEMENTO, A NEW Bicycle Playing Card Deck",Playing Cards,Games,GBP,2014-06-29 22:31:11,12000,2014-05-30 22:31:11,5379,failed,213,GB,8994.65234712
654035381,Anti-Bullying - Independent Record Label,Pop,Music,GBP,2016-07-04 22:35:16,60000,2016-06-04 22:35:16,0,live,0,GB,0
954851091,TRR Outfitters: Apparel for Anglers,Apparel,Fashion,USD,2015-08-23 22:45:30,500,2015-07-24 22:45:30,28,failed,1,US,28
1302131383,"Captive of the Red Vixen, the Audiobook!",Fiction,Publishing,USD,2014-08-15 18:03:36,600,2014-07-16 18:03:36,631,successful,22,US,631
332701005,Publishing the Chronicles of Celadmore in UK,Fiction,Publishing,GBP,2013-09-02 18:39:05,30000,2013-08-13 18:39:05,5,failed,1,GB,7.7487784
2005979697,The Grand Rescue:  A True Story of the 1967 Teton Rangers,Documentary,Film & Video,USD,2011-10-17 15:45:33,20000,2011-09-07 15:46:38,1440,failed,21,US,1440
1053546437,Airith - Death of a True Love,Shorts,Film & Video,USD,2012-03-31 23:10:17,40000,2012-03-01 22:10:17,20,failed,2,US,20
1228065157,Live streaming - public performance,Film & Video,Film & Video,USD,2015-08-21 05:51:58,400,2015-07-22 05:51:58,25,failed,1,US,25
255917182,Back Up! Card Game,Games,Games,USD,2013-10-13 12:20:45,5000,2013-09-13 12:20:45,5020,successful,50,US,5020
144816378,My 33 ID Bracelet (Canceled),Product Design,Design,USD,2015-07-15 14:47:01,3333,2015-07-09 14:47:01,213,canceled,6,US,213
1018964790,Shelters for Ocala (Canceled),Architecture,Design,USD,2016-07-13 18:06:26,135000,2016-06-13 18:06:26,37,canceled,3,US,37
236862762,Anthrese's Atown Applemobile,Food Trucks,Food,USD,2015-04-13 19:12:48,2500,2015-03-14 18:12:48,11,failed,2,US,11
437006341,Surf your iPad!,Product Design,Design,USD,2013-08-01 08:52:00,15000,2013-06-23 23:46:30,55,failed,2,US,55
1649587679,Zander's Castle,Restaurants,Food,USD,2014-12-20 18:00:00,500000,2014-10-22 03:05:41,5,failed,1,US,5
1610086806,African American College Alliance Clothing,Apparel,Fashion,USD,2016-04-18 16:01:23,100000,2016-03-04 16:01:23,108273.73,successful,734,US,108273.73
1364096863,Celsius Cubes - Recrystallized Metamorphic Marble Ice,Product Design,Design,USD,2016-04-16 00:12:09,2500,2016-03-11 00:12:09,19214,successful,495,US,19214
227006909,"Ro Colegrove 2015 LP, Becoming Rowen",Country & Folk,Music,USD,2015-10-20 17:56:27,1200,2015-09-20 17:56:27,1665,successful,35,US,1665
1373123247,Nova Road,Narrative Film,Film & Video,USD,2013-10-05 05:59:00,5000,2013-09-12 20:49:43,1390,failed,21,US,1390
2047084628,Launch American Veteran's MOVIE-True-life Based.. Harvey Lucas,Documentary,Film & Video,USD,2010-07-28 20:00:00,4000,2010-04-30 00:07:14,0,failed,0,US,0
1914960711,Kansas City to Israel: An Unfortunate Truth (Canceled),Nonfiction,Publishing,USD,2013-11-21 04:00:00,5500,2013-10-09 04:10:44,575,canceled,9,US,575
1318857129,"Zutsuri's Debut Album ""Fen""",Electronic Music,Music,USD,2015-07-05 23:56:47,600,2015-06-05 23:56:47,771,successful,17,US,771
736956792,VOICE OF GOD (Canceled),Fiction,Publishing,USD,2012-01-15 17:45:00,60000,2011-11-29 18:39:48,0,canceled,0,US,0
1203380961,Support Art & Charity Project @ Miami Art Basel 2013,Art,Art,USD,2013-11-01 21:20:46,5500,2013-09-08 22:20:46,330,canceled,4,US,330
42672994,Stephen's Neat & Clean Eco-Friendly PowerWashing Initiative,Fabrication Tools,Technology,USD,2015-04-09 20:08:31,15000,2015-02-23 20:08:31,0,failed,0,US,0
127852475,MathTutorial,Web,Technology,GBP,2015-11-25 17:08:50,35000,2015-10-26 16:08:50,50,failed,1,GB,76.5668645
692172820,Fitnesskeuze.nl Dutch comparing website for gyms,Web,Technology,EUR,2014-12-04 23:08:00,20000,2014-11-11 10:00:20,0,failed,0,NL,0
279532860,Seasonal Heartland Markets:  launch the research road trip,Nonfiction,Publishing,USD,2009-12-01 06:59:00,950,2009-10-08 14:17:33,1050,successful,12,US,1050
14467159,Scott Daniel Ellison's Book Project,Painting,Art,USD,2012-08-29 16:34:30,2500,2012-07-30 16:34:30,2565,successful,13,US,2565
35774694,Fleeting Moments,Fine Art,Photography,USD,2015-06-14 23:09:08,5000,2015-05-15 23:09:08,168,failed,7,US,168
120557337,Patent-Security-Belt,Product Design,Design,EUR,2016-02-23 20:56:00,12000,2016-01-28 18:04:46,80,failed,2,DE,86.924964
696243069,"Money, Money, Money: The Music Video for Cube Dwellers",Film & Video,Film & Video,USD,2011-04-03 06:59:00,6500,2011-03-01 22:51:50,9665,successful,46,US,9665
1855520235,Wearable art,Conceptual Art,Art,USD,2015-06-01 14:24:09,8000,2015-05-12 14:24:09,0,failed,0,US,0
543270669,The Paula G Reality CD,Indie Rock,Music,USD,2011-12-22 17:37:28,500,2011-11-22 17:37:28,1288,successful,44,US,1288
237783285,Erotic Reading List,Fiction,Publishing,USD,2015-02-04 23:05:09,45000,2015-01-05 23:05:09,266,failed,10,US,266
745034177,Beneath The Dome,Glass,Crafts,GBP,2014-08-11 21:59:20,425,2014-07-17 21:59:20,7,failed,1,GB,11.99556505
1195987770,LUCE - Design It Yourself lamp with touch sensor (Canceled),Product Design,Design,USD,2013-12-07 23:20:17,85000,2013-10-23 23:20:17,7012,canceled,53,US,7012
281262892,Breakfast & Tofu | Vegetarian | Vegan | Gluten Free Recipes,Cookbooks,Food,USD,2015-05-10 10:21:42,10000,2015-03-26 09:21:42,859,failed,45,US,859
300465386,Support ‘Athena’ - A Short Sci-Fi Film,Shorts,Film & Video,GBP,2014-03-24 18:37:12,2000,2014-02-22 19:37:12,1473,failed,31,GB,2452.61686767
920388414,"""Why Do Dogs Sniff Hydrants?"" —a dog cartoon book",Publishing,Publishing,USD,2013-11-02 18:02:20,10000,2013-10-03 19:02:20,5086,failed,53,US,5086
2088504141,TrackerPad - Sticky GPS tracker pads (Suspended),Gadgets,Technology,GBP,2015-08-12 17:34:19,100000,2015-07-13 17:34:19,51968,suspended,1209,GB,80651.31873792
664386401,Mike Clark's Blues Project CD,Music,Music,CAD,2013-10-18 18:44:00,12000,2013-09-10 17:53:17,3235,failed,21,CA,3109.3810033
237236872,FIVE,Shorts,Film & Video,GBP,2015-09-18 19:19:30,2500,2015-08-19 19:19:30,0,failed,0,GB,0
173884292,Pocket Socks by Zip It Gear - Travel Security & Convenience,Footwear,Fashion,USD,2014-12-17 18:15:32,36000,2014-11-12 18:15:32,2580,failed,56,US,2580
1670009613,"For 100 of Our Closest Friends, Volume Two",Periodicals,Publishing,USD,2012-11-19 16:15:04,1500,2012-11-14 16:15:04,2162,successful,104,US,2162
1471198993,na (Canceled),Fashion,Fashion,USD,2011-10-02 18:44:35,1231,2011-09-02 18:44:35,100,canceled,1,US,100
1475940060,Corset & Accessories Collection by Bizarre Boudoir,Fashion,Fashion,USD,2012-09-09 17:44:36,4000,2012-08-10 17:44:36,4025,successful,61,US,4025
1291258819,"OH, HELL an Original Graphic Novel",Comics,Comics,USD,2014-05-19 21:07:24,12500,2014-04-19 21:07:24,14053.02,successful,383,US,14053.02
303964864,Mobile Grapevine,Games,Games,USD,2012-10-22 07:12:07,40000,2012-09-22 07:12:07,448.13,failed,17,US,448.13
1040361271,"March, My Darlings: A Journey to Rediscover Local Music",Documentary,Film & Video,USD,2014-05-21 05:59:00,700,2014-05-06 00:53:54,1662,successful,38,US,1662
1087936878,Blessed are the Meek (Canceled),Documentary,Film & Video,USD,2012-03-12 22:00:00,12500,2012-01-21 16:44:06,1025,canceled,3,US,1025
1989487106,TruStump Deer and Wildlife Feeder,Product Design,Design,USD,2015-12-02 18:50:58,47500,2015-11-02 18:50:58,6650,failed,16,US,6650
6510953,GIZMON iCA6 - Want to make the iCA for iPhone 6,Camera Equipment,Technology,USD,2014-11-15 10:27:14,40000,2014-10-16 10:27:14,1461,failed,19,US,1461
464312746,Cats - A Photographic Anthology,Anthologies,Publishing,CAD,2014-11-10 05:20:36,24900,2014-10-20 05:20:36,200,failed,3,CA,177.42671
889002974,Kapital Creation: A Beijing State of Mind,Documentary,Film & Video,USD,2014-02-20 18:00:00,34000,2014-01-16 21:51:22,47191,successful,267,US,47191
1957828082,codespiration. stories and activities to get kids coding,Children's Books,Publishing,GBP,2015-07-02 13:17:01,17500,2015-06-02 13:17:01,761,canceled,12,GB,1163.41821546
1758934583,"Documentary Production of ""Rhythms of the Land!""",Documentary,Film & Video,USD,2013-01-02 20:39:31,15000,2012-12-03 20:39:31,586,failed,16,US,586
1443562026,Creating-No Trouble With The Curves-(a motorcycle lifestyle),Film & Video,Film & Video,USD,2013-07-20 20:09:11,3000,2013-06-29 20:09:11,609,failed,15,US,609
1381203558,Engineering America: Teaching a Penguin How to Fly,Nonfiction,Publishing,USD,2012-11-13 05:59:00,3000,2012-10-16 17:16:29,175,failed,5,US,175
878332425,"Photographer Expanding Skills, Art,...",People,Photography,USD,2015-01-21 21:39:57,500,2014-12-22 21:39:57,25,failed,1,US,25
1347945799,Celestial,Documentary,Film & Video,USD,2011-10-19 09:26:32,25500,2011-09-19 09:26:32,25,failed,1,US,25
225404076,Shabooms My School Tour (feat. Dan Fester),Music,Music,USD,2014-09-21 16:11:39,8411,2014-08-22 16:11:39,296,failed,10,US,296
259641997,MALDEN Vol. 1 Burrito Deathmarch,Comic Books,Comics,USD,2014-07-02 09:46:26,7500,2014-06-02 09:46:26,1717,failed,54,US,1717
2113853739,Bedrooms of The Fallen,Photography,Photography,USD,2011-02-24 00:00:23,15000,2011-01-25 00:00:23,16837,successful,142,US,16837
500676472,WhatTheFlak,Webseries,Film & Video,USD,2015-08-19 23:52:39,5000,2015-07-20 23:52:39,0,failed,0,US,0
1769993105,Live Stream 2013 NPSL Great Lakes Divisional Playoffs,Film & Video,Film & Video,USD,2013-07-12 18:00:00,1200,2013-07-10 18:10:03,1235,successful,48,US,1235
1869552689,The Baby Duce,Shorts,Film & Video,USD,2011-03-07 01:39:53,750,2011-02-04 01:39:53,1275,successful,20,US,1275
577324429,Aamer Rahman: The Truth Hurts - Standup Comedy Special,Comedy,Film & Video,AUD,2014-06-05 01:33:58,8000,2014-05-06 01:33:58,9680,successful,246,AU,8980.424948
1566394390,"""Wizard Alchemy"" Poetry Gazette from Word Wizards Press",Poetry,Publishing,USD,2015-12-01 04:02:06,88489,2015-11-01 03:02:06,0,failed,0,US,0
1941108321,"2ND LOS ANGELES TURKISH FILM FESTIVAL ""LATFF"" (Canceled)",Film & Video,Film & Video,USD,2013-02-25 09:00:00,30000,2013-01-25 22:27:31,3835,canceled,58,US,3835
1486626913,My GED vs. Peer Reviewed Theoretical Astrophysics Papers,Academic,Publishing,USD,2014-09-07 03:02:15,25000,2014-07-09 03:02:15,0,failed,0,US,0
1238578689,STRONGER THAN YESTERDAY - clothing apparel,Fashion,Fashion,USD,2012-11-24 20:51:59,1500,2012-10-30 19:51:59,296,failed,9,US,296
1056655365,La Rusa,Narrative Film,Film & Video,EUR,2015-09-24 00:00:00,17000,2015-08-25 22:11:36,5900,failed,68,ES,6762.131128
103099327,Sherry Truck,Performance Art,Art,USD,2011-12-21 18:28:52,13000,2011-10-22 18:28:52,1791.19,failed,47,US,1791.19
1025724502,"""Wait 2 Die"" - FIRE DOG 7"" and CD * 21st Century Rocknroll!!",Rock,Music,USD,2011-02-02 19:02:00,1000,2011-01-07 21:57:47,1098,successful,33,US,1098
769243347,Gbag: The NextGen Golf Bag,Product Design,Design,USD,2014-03-31 23:02:00,20000,2014-03-01 14:22:37,790,failed,4,US,790
1659686550,The Travelers Bloggers Retreat,Web,Technology,AUD,2014-11-18 13:45:02,3000,2014-10-19 13:45:02,0,failed,0,AU,0
922263533,Trick or Receipt,Shorts,Film & Video,GBP,2013-12-14 14:32:00,600,2013-12-04 00:35:41,700,successful,24,GB,1149.383767
1168700993,ZOMBIE BABIES (Canceled),Shorts,Film & Video,USD,2010-06-15 22:46:00,1000,2010-05-01 20:55:07,0,canceled,0,US,0
1665946516,Our Future Leaders - K12 Online,Academic,Publishing,USD,2015-03-13 19:21:22,1000,2015-02-11 20:21:22,0,failed,0,US,0
47209891,Youthful Daze - Season 2! Hit teen web series!,Webseries,Film & Video,USD,2013-10-16 22:11:06,5000,2013-09-16 22:11:06,30,failed,4,US,30
163864157,Numbered,Documentary,Film & Video,USD,2011-07-22 18:11:00,5000,2011-06-30 02:35:57,6140,successful,139,US,6140
185420735,SPAGHETTONE on the road,Food Trucks,Food,EUR,2016-06-15 15:28:22,30000,2016-05-16 15:28:22,1590,failed,17,IT,1797.8330976
177335729,*Children's Book about how parents arguing makes them feel*,Children's Books,Publishing,USD,2012-10-08 19:41:12,3628,2012-08-09 19:41:12,0,canceled,0,US,0
644989137,2016 Live Less Ordinary EP,Faith,Music,USD,2016-04-21 04:38:58,4000,2016-03-22 03:38:58,4125,successful,43,US,4125
1030838872,"Father by Nature, Daddy by Choice-Teenage Fatherhood Legacy",Publishing,Publishing,USD,2013-09-14 01:19:00,500,2013-08-15 01:26:20,0,failed,0,US,0
168077695,The Maine Garden Journal - Secrets from Maine Gardeners,Nonfiction,Publishing,USD,2012-03-15 01:00:00,10000,2012-02-12 16:10:03,10045,successful,81,US,10045
217112421,Rachel's Legacy: The Rachel Connors Saga --- Movie,Film & Video,Film & Video,USD,2012-03-18 14:33:55,30000,2012-02-17 15:33:55,200,failed,1,US,200
2055411584,The Magnum Opus Of Positive Music - By Troy Horne (Canceled),Faith,Music,USD,2016-05-16 08:00:00,7500,2016-04-15 22:20:45,480,canceled,8,US,480
1166819077,Salad Box -  Vertical Aquaponics,Community Gardens,Food,USD,2014-07-30 02:40:00,15000,2014-06-30 02:40:43,6464,failed,67,US,6464
1872923232,Get Lincolnshire One Venues' young producers to the Fringe!,Festivals,Theater,GBP,2015-08-01 13:00:00,300,2015-07-07 16:47:31,0,failed,0,GB,0
1694104619,"Build a PopUP Forest in Times Square, NYC",Civic Design,Design,USD,2015-04-18 05:59:00,25000,2015-03-16 15:32:58,40404,successful,581,US,40404
397845113,Lesser Key of Solomon (Goetia) Demon Sigil Token Set,Tabletop Games,Games,USD,2013-11-14 23:23:15,3000,2013-10-15 23:23:15,4612.5,successful,79,US,4612.5
1159419216,First Full Length Original Studio Album,Faith,Music,USD,2016-06-10 21:57:04,5000,2016-05-11 21:57:04,954,failed,7,US,954
2069395387,Home Innovations : Repurposing for the Purpose of Home Decor,Crafts,Crafts,USD,2015-04-04 16:49:08,5000,2015-02-03 16:49:08,0,failed,0,US,0
1216057697,"""The Tale of The Cockatrice"" by Peafrog Puppetry",Plays,Theater,GBP,2016-07-05 03:11:47,500,2016-06-14 03:11:47,352.22,live,14,GB,502.1091088992
128938144,Create Music with Von Bora,Indie Rock,Music,USD,2015-05-20 16:09:05,10000,2015-04-10 16:09:05,1021,failed,9,US,1021
906911242,The Story Project: West Coast,Publishing,Publishing,USD,2014-11-23 19:44:40,20000,2014-10-24 19:44:40,3232,failed,59,US,3232
1862346526,MONDO 2000: An Open Source History,Publishing,Publishing,USD,2010-07-05 01:09:00,7500,2010-04-06 02:13:47,11998.86,successful,235,US,11998.86
865745522,Porgy And Bess The Musical,Musical,Theater,USD,2015-03-28 12:01:40,20000,2015-02-26 13:01:40,0,failed,0,US,0
772391794,Neon Sea Wallz,Electronic Music,Music,USD,2011-12-25 21:05:41,5000,2011-10-26 21:05:41,45,failed,2,US,45
1023256457,D34D will not be able to continue without your help.,Music,Music,USD,2014-10-13 07:26:14,2000,2014-09-13 07:26:14,1,failed,1,US,1
121523686,Patricians: Sinful Seven,Fiction,Publishing,CAD,2014-07-06 19:08:12,12000,2014-06-06 19:08:12,1465,failed,16,CA,1338.7272257
1694863952,"""Smile, It's Not That Bad,"" a new album from Leftmore.",Indie Rock,Music,USD,2012-07-30 20:01:27,2831,2012-05-31 20:01:27,3576,successful,74,US,3576
1760845916,"""The Stuff"" Action/Dark Comedy",Action,Film & Video,USD,2015-03-28 22:00:00,95000,2015-02-05 00:39:24,2745,failed,30,US,2745
1584896841,Dishonoured,Action,Film & Video,GBP,2015-04-26 22:33:52,2000,2015-03-27 21:33:52,1163,failed,19,GB,1731.26533912
1438764144,Fairy Scream,Illustration,Art,USD,2015-07-20 03:00:00,4000,2015-06-19 18:17:02,405,failed,7,US,405
698019170,"GIMME ""Going Up"" CD Release Funding Project",Rock,Music,USD,2011-10-05 21:12:36,1200,2011-09-05 21:12:36,1260,successful,20,US,1260
162540837,V-GRITS - Louisville's Vegan Food Truck,Food Trucks,Food,USD,2014-11-21 03:00:00,12000,2014-10-23 20:03:39,13726,successful,170,US,13726
317160514,"Tiger Lily Sweets, a raw vegan bakery!",Vegan,Food,USD,2016-04-07 13:38:36,3000,2016-03-08 13:38:36,1511,failed,22,US,1511
1323632385,BootstrapSolar Portable Power Pack Kit,Hardware,Technology,USD,2011-10-18 09:35:46,7500,2011-09-18 09:35:46,31941,successful,251,US,31941
1076701984,Blood Oath | The Beginning,Tabletop Games,Games,USD,2015-07-09 04:53:15,15000,2015-06-07 04:53:15,3861,failed,120,US,3861
473489645,10 Years with an Unsigned Rock Band Documentary,Documentary,Film & Video,USD,2012-07-19 19:17:41,1000,2012-06-19 19:17:41,1652,successful,26,US,1652
895084470,OUTCALL,Television,Film & Video,CAD,2015-01-28 17:19:08,50000,2014-12-29 17:19:08,5145,failed,3,CA,4424.6607951
764156432,Enklave - Mobile Augmented Reality Game,Mobile Games,Games,USD,2014-12-29 22:55:00,50000,2014-12-02 02:49:57,17444,failed,498,US,17444
128495602,The Thunderbirds Co-operative Board Game by Matt Leacock,Tabletop Games,Games,GBP,2015-03-29 21:00:00,20000,2015-02-24 14:59:24,234602.5,successful,3167,GB,360800.3647732
833292586,Texas As I See It Large Format Photo Book (Canceled),Art Books,Publishing,USD,2014-07-28 15:28:11,38500,2014-06-13 15:28:11,0,canceled,0,US,0
1262474800,McGhee 3d Printing,Art,Art,USD,2014-06-22 02:33:00,3000,2014-05-27 02:25:02,0,failed,0,US,0
156592635,"Expanding our family restaurant, Vannucchi Brothers",Restaurants,Food,USD,2015-03-07 08:14:35,5000,2015-02-05 08:14:35,1,failed,1,US,1
2124762035,"Danielle's Debut Album ""Glass Walls"" (Canceled)",Pop,Music,USD,2015-09-25 04:18:03,2500,2015-08-26 04:18:03,70,canceled,3,US,70
1493091498,Snowmous | Access IO for the new Apple iMac,Product Design,Design,USD,2013-09-22 03:57:47,25000,2013-08-13 03:57:47,6146,failed,338,US,6146
578761394,"The Truth Presents, A Stage Play  ""The Secrets of Naci-Rema""",Performance Art,Art,USD,2012-12-16 16:23:54,5000,2012-11-16 16:23:54,420,failed,6,US,420
1171471464,GRINDHAUS: A Red Hook restaurant- almost ready!,Food,Food,USD,2013-05-05 05:11:00,17000,2013-03-29 17:37:42,19855,successful,180,US,19855
614476190,Prime Wars,Tabletop Games,Games,USD,2012-09-05 10:15:40,8000,2012-08-06 10:15:40,20727.52,successful,538,US,20727.52
1222768561,The Groovy Iron Breakfast & Donut Truck,Food Trucks,Food,USD,2015-10-11 21:11:21,3500,2015-09-11 21:11:21,0,failed,0,US,0
555004237,Red Dragon Inn Pathfinder Sourcebook,Games,Games,USD,2012-09-11 04:04:33,10000,2012-08-12 04:04:33,18105,successful,334,US,18105
1782471196,AvsA Presents HAIR,Musical,Theater,USD,2016-08-20 02:00:00,5500,2016-06-28 04:27:56,535,live,11,US,535
1877887025,SOLE SURVIVOR FILM - Finishing Funds,Documentary,Film & Video,USD,2012-09-03 20:02:14,18000,2012-08-13 20:02:14,21410,successful,238,US,21410
1643609881,Myles Sexton: Runway Show 2014,Fashion,Fashion,CAD,2013-12-22 03:18:49,5500,2013-11-22 03:18:49,502,failed,6,CA,479.8542449
278757234,Still Kickin,Video Games,Games,USD,2016-05-13 18:36:20,2570,2016-03-14 17:36:20,47,failed,4,US,47
50559306,I want to make gingerbread cookies.,Food,Food,USD,2014-08-17 00:12:40,10,2014-07-18 00:12:40,20,successful,1,US,20
405523053,JoJaS - The Future of Sneakers has Landed. (Canceled),Fashion,Fashion,USD,2013-12-19 18:44:28,20000,2013-11-19 18:44:28,0,canceled,0,US,0
772868436,Chesterfield Heirlooms Tractor Drive,Food,Food,USD,2014-06-13 15:29:13,12000,2014-05-07 15:29:13,13515,successful,34,US,13515
1904651907,The Gig2Go™ hybrid guitar case. Change the way you gig!,Product Design,Design,USD,2013-06-17 09:03:51,36000,2013-05-18 09:03:51,1275,failed,6,US,1275
76563384,CHAOS HOUR - Website Development & Entertainment Platform,Video Games,Games,GBP,2013-09-07 10:00:00,2000,2013-08-06 16:03:33,2684,successful,90,GB,4100.36419232
180106456,"Chicago Johnny's Giardiniera (on pizza, beef..) Needs Merch!",Food,Food,USD,2012-10-24 23:35:30,850,2012-09-28 23:35:30,460,failed,14,US,460
572813022,Barnegat Bespoke - Custom Leather Watch Bands,Design,Design,USD,2015-11-08 16:37:48,4000,2015-10-09 16:37:48,575,failed,9,US,575
1848243969,Open The Garage,Mixed Media,Art,USD,2013-01-27 21:32:42,15000,2012-12-28 21:32:42,17031.38,successful,114,US,17031.38
1346461821,The 5Arts FEST... an interactive Celebration of the Arts,Public Art,Art,USD,2014-08-25 21:40:43,34110,2014-07-21 21:40:43,475,failed,19,US,475
351295880,Buck Wild; A southern Tour,Music,Music,USD,2011-06-03 00:00:00,1000,2011-04-13 23:03:57,0,failed,0,US,0
1318411945,Songs from the centre of the world,World Music,Music,GBP,2014-06-22 10:21:57,5000,2014-06-10 10:21:57,400,failed,15,GB,672.240664
875787284,Joel Hirsch (Feat. Dustin Allen) + ADB Productions = Alive,Electronic Music,Music,USD,2011-08-15 00:04:00,3000,2011-07-19 21:55:36,4582,successful,41,US,4582
1830909517,Disoriented,Video Games,Games,CAD,2015-11-28 22:22:17,200000,2015-09-29 22:22:17,351,failed,15,CA,263.32630038
1679021907,iEmu: an open-source iOS device emulator (Canceled),Software,Technology,USD,2011-09-16 06:56:52,20000,2011-08-17 06:56:52,20442,canceled,165,US,20442
1290221782,365 Days Plant-Based Calendar,Calendars,Publishing,USD,2015-07-16 01:00:00,12000,2015-06-01 21:00:20,515,failed,15,US,515
